KLHL21,LZIC,GHITM,FBXW4,NLRP6,MIR4537,HBA1,KAT8,NFIX,JUND,ZNF582,MIR663AHG,CLIC6,PXK,LOC101243545,MAP1B,KANTR,Target
1136.36104966622,126.875262826811,1500.43789082141,92.8579822138253,665.6354368595,8.27447366261809,467.048068956666,505.662279382217,182.038420577598,422.917542756036,19.3071052127756,412.804297168391,10.1132455876443,707.927191135103,20.2264911752887,466.128682994153,78.1478068136153,1.0
222.879229588403,129.035343445918,1120.26139082592,152.496314981539,41.0567001873375,5.86524288390535,1274.71278676876,256.115605930534,82.1134003746749,211.148743820593,33.2363763421303,737.065522410773,1.95508096130178,224.834310549705,17.5957286517161,9014.87831256253,105.574371910296,1.0
544.313046036242,98.0505487017574,1049.40587259178,166.950934275965,169.070946139787,4.24002372764356,240.091343577817,278.251557126609,95.4005338719801,200.871124097114,22.2601245701287,524.702936295891,1.06000593191089,307.401720254158,19.6101097403515,191.331070709916,49.8202787998118,1.0
245.687343880215,121.478742251884,1053.72571930848,133.763109445895,117.383953187214,2.72985937644683,51.8673281524898,255.241851697779,76.4360625405113,221.118609492193,16.379156258681,637.422164400335,1.0,267.526218891789,12.2843671940107,196.549875104172,72.341273475841,1.0
308.182503655641,128.409376523184,1290.3196743966,148.643581308655,101.171023927357,21.0124434310664,842.832453179442,231.136877741731,203.120286500309,317.521367402781,32.6860231149922,388.341084151931,10.8953410383307,277.052957831839,36.5772163429675,333.864378960277,77.8238645595052,1.0
397.477615596193,110.070724318946,1261.99142951791,131.473365158741,169.692366658375,19.109500749817,412.765216196047,237.722189327723,142.174685578638,221.670208697877,29.8108211697145,430.345956885878,1.0,259.889210197511,25.2245409897584,326.390272806874,53.5066020994875,1.0
589.739230342266,109.25447892795,1276.98514617937,77.5354366585449,371.230272486366,9.39823474649029,491.057765504117,331.287774813783,148.022197257222,231.431530632323,25.8451455528483,240.829765378814,34.0686009560273,619.108713925048,15.2721314630467,269.024469618284,35.2433802993386,1.0
231.266647469224,96.3611031121769,1281.60267139195,134.905544357048,211.994426846789,9.63611031121769,119613.037293145,250.53886809166,587.802728984279,337.263860892619,28.9083309336531,1985.03872411084,1.0,279.447199025313,38.5444412448707,477902.890884841,77.0888824897415,1.0
336.512730292108,142.974320642243,883.999762995331,139.487142089993,115.076892224244,26.1538391418737,169.128159784117,298.15376621736,85.4358745301207,129.025606433244,27.8974284179986,183.076873993116,3.48717855224983,357.435801605607,38.3589640747481,216.205070239489,95.8974101868702,1.0
420.272514269157,129.072457565808,1527.61975692216,140.877865269998,135.368675008043,7.8702718027932,319.533035193404,312.44979057089,161.340571957261,189.673550447316,20.4627066872623,290.413029523069,1.0,236.895181264075,22.8237882281003,399.809807581894,43.2864949153626,1.0
218.017201227111,140.529159827114,953.496916210135,134.619054974571,47.2808388203373,9.1934964372878,550.29642960337,165.48293587118,63.0411184271164,197.003495084739,22.3270627762704,717.092722108449,3.28339158474564,333.592585010157,35.460629115253,263.98468341355,89.3082511050815,1.0
310.665525711205,113.194619740519,1443.43796121669,179.293667764179,202.428334572461,3.30495240118303,530.444860389877,248.697668189023,93.3649053334206,171.031286761222,27.26585730976,78.492619528097,1.0,257.786287292276,61.9678575221818,1377.33891319303,43.7906193156752,1.0
522.832397244928,157.151934432001,4642.0263709145,253.860817159387,181.329155113848,6.04430517046159,586.297601534774,281.060190426464,256.882969744618,761.58245147816,42.3101361932311,803.892587671392,1.0,265.94942750031,33.2436784375388,2559.76323969048,87.6424249716931,1.0
245.406556454989,104.01337492132,960.498509039063,134.892345601087,86.136076106718,4.87562694943687,2574.33102930267,211.277167808931,118.64025576963,186.899033061747,16.2520898314562,469.685396129085,3.25041796629124,286.03678103363,21.1277167808931,1968.12807858935,89.3864940730092,1.0
250.328812058759,115.436602451967,1125.83113402592,153.05077628463,115.436602451967,5.18816190795356,230.873204903933,293.131147799376,77.8224286193034,190.664950117293,18.1585666778375,543.459959858135,1.0,175.100464393433,24.6437690627794,946.839548201525,57.0697809874892,1.0
164.492714399371,157.950390531214,878.540633723914,178.511979831136,114.95797654047,6.54232386815681,120.565682713175,225.242864603684,117.761829626823,351.416253489566,15.8885008226665,1038.36025964603,4.67308847725486,284.123779417096,21.4962069953724,625.259238256701,76.6386510269798,1.0
389.109196221737,106.691231222089,1139.08579216525,210.244485055294,182.002688555329,21.9658417221949,7389.93675082413,310.659761499613,84.7253894998944,241.624258944143,18.8278643333099,668.389183832501,9.41393216665494,197.692575499754,21.9658417221949,31979.1275701268,84.7253894998944,1.0
307.844108558867,127.23504311715,1492.85523047199,163.895987744125,286.81797855222,8.08697307947988,55.5305484790951,311.618029329291,69.5479684835269,236.678745459444,29.6522346247595,222.122193916381,1.0,267.409243161468,169.287303130445,73.3218892539509,78.7132046402708,1.0
215.960565833089,166.624746914323,864.773127840256,221.545752880496,114.496334471853,21.4098836817286,774.479270573836,186.172901580249,430.059402650375,506.390292298277,15.8246966343212,2729.29473716645,1.0,277.397623354571,14.8938321264199,3507.49746577189,88.4321282506182,1.0
385.883406694463,118.462687161522,1267.90262199609,173.588888117874,290.878677386708,8.21028524881837,6337.16731419509,313.163737347786,96.1776272004438,315.509533133163,16.4205704976367,1243.27176624964,4.69159157075335,222.850599610784,26.9766515318318,33031.150453889,96.1776272004438,1.0
218.875778439281,160.153008614108,1458.05968259094,128.789711093845,113.441714434993,2.66921681023513,28.6940807100276,208.866215400899,68.7323328635546,80.7438085096126,34.0325143304979,121.449364865698,1.0,208.19891119834,154.814574993637,10.0095630383817,32.6979059253803,1.0
395.577126444879,116.052595455438,1250.37312522955,127.283491789835,124.787737048858,2.49575474097715,5580.50760082491,248.327596727227,141.010142865209,254.56698357967,31.1969342622144,457.970994969308,3.74363211146573,260.806370432113,28.7011795212373,3573.92078907928,37.4363211146573,1.0
434.449689822497,162.064378675358,1286.75211502483,110.32093247178,228.452196445987,1.95258287560673,4231.24709143978,239.191402261824,213.807824878937,290.934848465403,37.0990746365278,1430.26695638193,2.92887431341009,219.665573505757,45.8856975767581,3026.50345719043,47.8382804523649,1.0
390.45248526774,126.493697706574,1026.14785384414,146.500353976491,198.130434673052,4.51763206094906,212.328706864606,232.98073914323,92.9341452538093,238.789123221593,21.9427842960383,373.672709041358,1.0,296.227587996517,15.4890242089682,192.322050594689,41.9494405659556,1.0
293.716956656818,153.434231089383,1434.48828748645,114.95390011776,226.011057858646,14.1256911161654,559.182531081306,253.775347293868,129.079591233925,246.468955337231,47.7350941166969,314.174854135403,6.33220636241897,271.797780786907,56.5027644646616,141.744003958763,73.0639195663727,1.0
271.041917988991,152.099251065667,1310.47451610211,136.836696460461,96.8382774950956,14.7362596188189,381.563865130132,232.096088996398,91.0490326448454,145.78371122903,51.0506136794798,167.888100657258,1.05258997277278,253.67418343824,40.524713951752,146.310006215416,75.7864780396401,0.0
298.404309287146,213.145935205104,1465.78820056433,163.958411696234,147.562570526611,3.27916823392468,28335.2927093431,295.125141053221,144.283402292686,216.425103439029,19.6750094035481,780.442039674073,1.0,200.029262269405,16.3958411696234,111219.548990023,59.0250282106442,0.0
343.636921061235,112.57071552006,974.954559562623,167.868610863247,101.379474795843,6.58308277895086,48.0565042863413,277.147784993831,39.4984966737052,122.445339688486,25.0157145600133,72.4139105684595,1.97492483368526,246.865604210657,50.6897373979216,73.7305271242496,65.1725195116135,0.0
271.008945623373,129.612973993787,1168.48059888338,160.052384552934,42.2224081949457,6.87341528754931,51.0596564217948,262.171697396524,108.010811661489,119.793809297288,24.5479117412475,91.3182316774408,1.0,229.768453898077,105.065062252539,127.649141054487,81.4990669809418,0.0
379.596746650268,109.079524899502,1479.11835763725,143.984972867343,125.441453634428,1.09079524899502,47.994990955781,293.423921979661,38.1778337148258,97.0807771605571,32.7238574698507,70.9016911846766,3.27238574698507,245.42893102388,68.7201006866865,6.54477149397014,53.4489672007562,0.0
205.727019084735,149.003931518162,1363.89394133954,110.906335391359,71.9621260172941,6.77290597809827,31.3246901487045,284.462051080127,76.1951922536055,111.752948638621,32.1713033959668,75.3485790063432,1.69322649452457,180.328621666866,99.0537499296872,82.9680982317038,81.2748717371792,0.0
485.14798082158,116.89498702247,1086.51525509903,167.57200451776,197.302521448331,5.40554853283098,207.437924947389,291.223927206269,95.272792891146,170.95047235078,27.0277426641549,185.140037249461,1.35138713320774,322.305831270047,27.0277426641549,213.519167046824,65.5422759605756,0.0
296.944802309544,145.019554616289,1440.9879553936,100.132549616009,149.623350000933,5.75474423080512,47.188902692602,267.020132309358,72.5097773081445,118.547731154586,29.9246700001866,47.188902692602,2.30189769232205,252.057797309264,115.094884616102,19.5661303847374,59.8493400003733,0.0
198.412339102922,135.281140297447,1178.0732634236,165.155725446466,94.6967982082128,11.2734283581206,38.3296564176099,223.777552908693,45.6573848503883,100.897183805179,41.1480135071401,197.848667685016,3.38202850743617,190.520939252238,113.861626417018,11.8370997760266,79.47766992475,0.0
229.300487659266,118.124493642652,1267.4063317894,93.1098949889139,70.8746961855912,2.77939985041534,30.5733983545688,312.682483171726,79.2128957368372,59.7570967839298,31.9630982797764,23.6248987285304,15.2866991772844,230.690187584473,119.51419356786,58.3673968587222,80.6025956620449,0.0
294.05159120791,148.755510846354,1497.93339991794,102.053199301569,166.917520891549,5.18914572719841,51.0265996507843,269.835577814317,112.431490755966,141.836649876756,23.3511557723928,53.6211725143836,1.0,253.403283011522,69.1886096959788,116.755778861964,70.0534673171785,0.0
364.683980007724,118.762217173568,1212.81415719674,125.9599273053,251.919854610599,10.7965651975971,1233.20766923665,239.923671057713,286.708786913967,334.69352112551,31.1900772375027,530.231313037546,15.5950386187514,283.109931848102,29.9904588822142,407.870240798113,70.7774829620254,0.0
500.095314010623,124.339141599574,1178.75697234486,141.319376795992,187.878086205524,2.73874761232543,1417.57576413964,331.936210613842,160.49061008227,311.669478282634,24.1009789884638,203.215072834547,3.8342466572556,329.197463001516,36.6992180051607,285.925250726775,55.3227017689737,0.0
399.503219581551,106.790283695838,1021.80631162204,167.484042055343,163.642664943981,15.3655084454443,292.712935885713,273.506050328908,96.8027032062989,208.970914858042,35.3406694245218,766.738871427669,2.30482626681664,255.835715616647,31.4992923131608,198.983334368503,71.4496142713159,0.0
263.172620518923,134.960318214832,1965.02223320796,176.79801686143,93.1226195682344,5.3984127285933,53.984127285933,268.571033247516,157.903572311354,167.350794586392,29.6912700072631,85.0250004753444,10.7968254571866,201.0908741401,98.5210322968277,24.2928572786698,47.2361113751913,0.0
513.711523159244,108.353466278409,947.12538827288,204.130190935217,295.069707276025,35.795341538403,511.776639832843,233.15344083122,296.037148939225,562.083606319248,14.5116249480012,2354.753008229,3.86976665280033,240.89297413682,22.2511582536019,628.837081080053,79.3302163824067,0.0
521.799563619304,98.1531682603394,1341.66720438214,176.820045763111,370.23952439378,7.21714472502495,43.3028683501497,328.380084988635,115.474315600399,230.226916728296,23.0948631200799,163.829185258066,1.0,272.808070605943,237.444061453321,2.16514341750749,68.5628748877371,0.0
329.373007951024,143.927700953388,1460.03581255601,105.177935312092,73.3477706781691,4.15176060442467,55.3568080589955,370.89061399527,154.999062565188,102.410094909142,27.6784040294978,26.2944838280229,11.0713616117991,318.301646339224,287.855401906777,65.0442494693198,55.3568080589955,0.0
320.968480785284,132.93517460317,1265.50787928149,167.918115288214,164.41982121971,4.37286758563058,37.606661236423,277.239804928979,37.606661236423,152.175791979944,31.4846466165401,72.5896019214676,1.0,244.006011278186,289.483834168744,6.99658813700892,81.3353370927287,0.0
414.811187806709,95.5506575203754,1237.60851645439,137.259277866571,189.584637937253,5.30836986224308,21.2334794489723,285.893634009377,70.525485312658,153.1843874533,14.4084324832312,152.426048901551,1.0,272.243540077895,244.943352214931,23.5084951042193,76.5921937266501,0.0
292.660596483327,160.454844403986,1557.65495078095,176.274336105788,162.714771789958,4.51985477194328,27.1191286316597,231.642557062093,53.6732754168264,134.465679465313,41.2436747939824,192.093827807589,3.38989107895746,227.12270229015,385.882601154657,5.6498184649291,58.1931301887697,0.0
154.290396133896,133.154725430623,1429.82812307645,214.527057638225,20.0788871681098,3.69874237307285,31.7035060549101,253.099656671699,32.7602895900738,110.962271192186,66.0489709477295,155.875571436642,1.0,150.591653760823,170.142149161351,48.6120426175289,63.9354038774021,0.0
294.798429193066,151.465399826782,1363.18859844104,72.174787836923,127.068288445287,5.08273153781148,102.671177063792,232.789104431766,40.6618523024919,153.498492441907,31.5129355344312,312.079716421625,1.0,351.725022416555,37.612213379805,16.2647409209967,51.8438616856771,0.0
271.470095804706,129.896981325908,1224.04795886136,148.384192151318,89.5170208388278,1.0,42.8124882272654,267.578051420409,86.111482002568,114.32880378872,23.8387718538183,65.6782489850095,2.91903328822264,243.739279566591,127.464453585722,69.0837878212693,98.7606262515328,0.0
390.995946507725,129.955300139851,1417.07779456846,155.946360167821,117.524793169952,1.0,32.7713365570058,294.942029013053,48.5919817914225,87.0135487892914,24.8610139397975,28.2511522043154,1.0,245.220001133458,186.457604548482,14.690599146244,81.3633183484283,0.0
256.487673167244,144.777014122277,1456.70699394637,124.222252858003,134.05279085396,7.14948217887788,49.1526899797854,294.022454606353,87.581156691254,142.095958305198,21.4484465366336,84.9001008741748,1.0,252.019246805445,165.331775386551,6.25579690651814,54.5148016139438,0.0
283.398608867771,124.348369197083,1372.65176540036,125.312310043572,166.7617664426,4.81970423244509,36.6297521665827,317.136538494887,91.5743804164567,134.951718508462,26.9903437016925,81.9349719515665,5.78364507893411,274.72314124937,132.059895968995,13.4951718508462,65.5479775612532,0.0
485.18345726723,118.848973682175,1326.91383558098,104.866741484272,152.406330957141,15.3804554176932,583.059082652551,296.423322595541,152.406330957141,336.97179596946,33.5573572749669,542.510609278632,16.7786786374835,233.503277704978,26.5662411760155,241.89261702372,82.495169967627,0.0
389.381616656054,134.896334025807,1369.05428362362,125.329218137452,123.415794959781,3.82684635534205,47.8355794417756,253.528571041411,69.8399459849924,118.632237015604,30.6147708427364,72.710080751499,1.0,329.108786559416,177.948355523405,8.61040429951961,65.0563880408149,0.0
302.608106927417,112.80257557339,1110.46367809972,157.383234183233,103.346072231908,2.70185809756622,27.0185809756622,235.737119012653,77.0029557806374,88.4858526952938,25.6676519268791,29.0449745488369,4.05278714634933,208.718538036991,156.032305134449,10.1319678658733,68.8973814879387,0.0
594.93583426446,143.325450981893,1677.98947800499,136.564816501615,302.876424716453,12.1691420645003,1083.05364374053,333.975343325731,246.087095082118,617.921991497406,24.3382841290007,1135.7865926867,4.05638068816678,274.481759899285,36.507426193501,493.526317060291,58.1414565303905,0.0
355.361925532157,118.453975177386,1191.65536159017,161.147634075242,129.336672543506,10.0455667994956,601.059746836487,272.485999436318,246.534951870955,336.526487783103,25.5324822820513,744.2090737293,1.67426113324927,211.37546807272,38.0894407814208,407.264020662884,70.7375328797816,0.0
263.006634955897,203.618039965856,1343.31345810808,144.229444975815,186.649869968701,8.48408499857733,29880.9473649894,274.318748287334,175.337756637265,339.363399943093,39.5923966600276,3003.36608949638,2.82802833285911,254.52254995732,56.5605666571822,138743.070010068,65.0446516557596,0.0
214.912017138169,143.85239856829,1381.32965854129,91.8575557122818,108.322589283351,11.2655492854685,704.530120698916,198.446983567099,144.718979282557,158.584270710826,45.9287778561409,220.978082138036,15.5984528568026,207.112790709767,49.3951007132081,240.909438566173,71.0596185698784,0.0
388.427586243397,81.4444938897445,952.274082403166,125.299221368838,125.299221368838,12.5299221368838,79214.1677493792,231.80355953235,294.453170216769,338.307897695862,31.3248053422094,1547.44538390515,12.5299221368838,325.777975558978,43.8547274790932,293187.648080943,56.3846496159769,0.0
95.6828794504827,278.14790537931,2041.60562548414,263.684214299586,5.00666229682758,2.7814790537931,8.34443716137931,270.35976402869,10.0133245936552,110.146570530207,36.7155235100689,38.3844109423448,3.33777486455172,134.623586203586,346.015994291862,12.2385078366896,10.0133245936552,0.0
244.442211974899,130.817697540084,1334.34051490885,127.080049038939,27.6585989084749,2.24258910068715,46.3468414142011,282.566226686581,82.9757967254246,138.292994542374,38.1240147116816,101.664039231151,1.0,190.620073558408,205.570667562989,5.23270790160335,65.7826136201564,0.0
296.91588495986,156.087939523686,1236.49552091948,160.011938003331,85.0199670589907,3.48799864857398,34.443986654668,270.319895264483,36.187985978955,70.1959728025513,29.2119886818071,17.0039934117981,1.0,224.103913170878,72.3759719579101,39.2399847964573,55.3719785461119,0.0
261.959656458244,122.064970810386,1325.79930842741,142.637718699777,115.207388180589,2.74303305191878,30.6305357464264,232.243465062457,39.3168070775025,91.8916072392791,37.0309462009035,47.5459062332589,1.0,203.44161801731,103.778083797594,38.4024627268629,59.8895549668934,0.0
392.852439058026,112.030163229475,1109.84548372667,95.5990726224855,103.067750171117,7.46867754863168,222.566590949224,256.92250767293,92.6116016030328,110.536427719749,38.8371232528847,25.3935036653477,11.9498840778107,318.16566357171,28.3809746848004,61.2431558987798,80.6617175252221,0.0
301.649386332019,121.333831373773,1355.31574836607,141.977434628338,112.907870861705,2.10649012801689,46.3427828163716,267.102948232542,76.2549426342114,107.852294554465,31.5973519202534,65.3011939685236,1.0,234.241702235478,159.250653678077,63.6160018661101,76.6762406598148,0.0
113.843426285415,337.67117966013,2311.60041847335,329.952981267899,6.75342359320261,1.0,5.78864879417366,298.115412899944,6.75342359320261,124.455949074734,49.2035147504761,148.575319050457,4.82387399514472,92.6183807067786,359.861000037796,78.1467587213445,13.5068471864052,0.0
247.519366383901,126.109550594329,1359.7899368432,129.242707130835,53.2636611205863,3.91644567063135,29.7649870967983,267.101594737058,38.3811675721872,86.9450938880159,34.4647219015559,32.1148544991771,1.56657826825254,177.806633446663,186.422813922052,17.2323609507779,46.9973480475762,0.0
300.219950330219,153.69177500636,1835.83522772427,123.083667272042,126.991085280678,5.20989067818168,51.4476704470441,285.89275096522,76.8458875031798,110.058940576588,35.8179984124991,64.4723971424983,1.0,184.95111907545,73.5897058293162,58.6112701295439,51.4476704470441,0.0
277.577940268617,99.6757149146397,551.370726806298,282.624811909864,478.191088008208,39.1132552196687,2740.45130119744,259.91388952425,934.932971541114,963.952483478288,18.9257686546784,4215.39953835204,1.0,248.558428331443,56.7773059640353,4899.25064574109,85.7968179012089,0.0
326.487027082983,113.608661451173,849.307469101004,123.535631869237,123.535631869237,2.20599342623637,909.972288322504,197.436411648155,88.2397370494549,221.702339336756,33.0899013935456,525.026435444257,2.20599342623637,322.075040230511,52.943842229673,226.114326189228,97.0637107544004,0.0
293.674281252067,467.984177221036,1890.88343670686,600.611271980034,532.403051818264,34.1041100808852,2561.59760163093,197.045969356226,3351.67615183811,2298.23808489521,26.5254189517996,4194.80553994888,1.0,217.887369961211,30.3147645163424,13751.5350537258,68.2082201617704,0.0
260.442517338038,144.099714808348,2011.49028130013,181.896361315455,128.154254563162,5.90572601673556,37.206073905434,265.7576707531,51.3798163455994,96.8539066744631,36.6155013037605,98.0350518778103,2.36229040669422,215.558999610848,166.541473671943,7.67744382175623,44.2929451255167,0.0
378.938916102179,108.420110637931,1467.39179152611,158.909868042849,185.483424571754,22.8532586148579,247.66554684939,298.155304254309,147.217503170131,375.75008931871,38.7973925322006,1348.34225827662,2.12588452231236,223.217874842798,37.2029791404664,372.029791404664,60.0562377553243,0.0
66.3708802108195,230.551478627057,2029.55165276243,210.091282471842,17.9650502826278,1.99611669806976,12.9747585374534,309.89711737533,11.9767001884186,136.733993817778,44.4135965320521,8.48349596679647,1.0,136.733993817778,313.889350771469,5.98835009420928,10.9786418393837,0.0
300.705834913809,135.286878693329,1318.43212690226,155.579910497329,69.4882604197555,6.14940357696951,34.4366600310293,277.953041679022,110.689264385451,155.579910497329,30.1320775271506,92.8559940122397,1.2298807153939,242.286500932599,135.901819051026,69.4882604197555,71.9480218505433,0.0
329.041655783672,100.364057169537,1419.70675806276,175.319492270837,199.457683235662,5.08172441364745,47.6411663779449,265.520100613079,69.8737106876524,204.53940764931,32.3959931370025,151.816516857718,1.0,219.784580890252,130.854403651422,5.71693996535338,45.1003041711211,0.0
376.739520595046,131.559832588746,1457.12481246021,138.204268578077,160.795350941801,3.98666159359837,35.2155107434523,259.133003583894,120.928735005817,269.09965756789,27.2421875562556,197.33974888312,1.0,337.537348257996,100.995427037825,126.244283797282,64.451029096507,0.0
296.379807726152,136.211505167446,1387.44080891665,199.183658310186,152.639023378596,4.10687955278733,43.122235304267,264.209251229318,70.5014323228492,156.061423005919,31.4860765713695,169.75102151521,2.05343977639366,239.567973912594,145.79422412395,5.47583940371644,65.7100728445973,0.0
174.242995811223,106.971965782839,1157.39255761948,193.542061802972,13.2336452514853,4.41121508382843,23.7102810755778,259.15888617492,33.0841131287132,76.0934601960404,41.9065432963701,83.8130865927401,1.65420565643566,186.92523917723,179.757014666008,7.71962639669975,75.5420583105618,0.0
353.835040887361,222.471133492054,1557.29793444438,332.647313888118,845.390307269804,31.7815904988648,2637.87201140578,207.639724592583,2760.76082800139,1027.6047594633,14.8314088994702,7208.06472514254,6.35631809977296,222.471133492054,16.9501815993946,7790.72721762173,84.7509079969728,0.0
